Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath
Jamaica Plain,14 Lakeville Rd.,Unit 14,Boston,MA,02130,Jamaica Plain,2200,0,0,1,1
02150,20 Beacon St.,Unit 13,Chelsea,MA,02150,2200,0,0,1,1
Brighton,357 Faneuil St.,Unit 3,Boston,MA,02135,Brighton,2200,0,0,2,1
Dorchester,15 Victory Rd.,Unit 41,Boston,MA,02122,Dorchester,2200,0,0,1,1
Hyde Park,800 Hyde Park Ave.,Unit 33,Boston,MA,02136,Hyde Park,2200,0,0,1,1
02446,35 Westbourne Ter.,Unit 2,Brookline,MA,02446,2200,0,0,2,1
Jamaica Plain,14 Lakeville Rd.,Unit 10,Boston,MA,02130,Jamaica Plain,2200,0,0,1,1
02184,1 Matthew Ln.,Unit 103,Braintree,MA,02184,2220,0,0,1,1
Allston,1120 commonwealth Ave.,Unit C,Boston,MA,02134,Allston,2225,0,0,2,1
02150,150 Heard St.,Unit 100-254,Chelsea,MA,02150,2239,0,0,N/A,1
Dorchester,780 Morrissey Blv,Boston,MA,02122,Dorchester,2240,0,0,N/A,1
Allston,1334 Commonwealth Ave.,Unit 18,Boston,MA,02134,Allston,2240,0,0,N/A,1
Dorchester,74 Kenwood St.,Unit 1,Boston,MA,02124,Dorchester,2245,0,0,1,1
Dorchester,74 Kenwood St.,Unit 1,Boston,MA,02124,Dorchester,2245,0,0,1,1
Roxbury,91 West Cottage St.,Unit 3,Boston,MA,02119,Roxbury,2250,0,0,1,1
Brighton,10 Lothian Rd.,Unit 2,Boston,MA,02135,Brighton,2250,0,0,1,1
02150,189 Washington,Unit 6,Chelsea,MA,02150,2250,0,0,1,1
Brighton,10 Lothian Rd.,Unit 6,Boston,MA,02135,Brighton,2250,0,0,1,1
Jamaica Plain,14 Lakeville Rd.,Unit 12,Boston,MA,02130,Jamaica Plain,2250,0,0,1,1
Allston,11 Barrows St.,Unit 3,Boston,MA,02134,Allston,2250,0,0,1,1
Back Bay,464 Beacon,Unit GF,Boston,MA,02115,Back Bay,2250,0,0,N/A,1
Roxbury,88 Walnut Ave.,Unit 3,Boston,MA,02119,Roxbury,2250,0,0,1,1
Kenmore,533 Newbury St.,Unit B,Boston,MA,02215,Kenmore,2250,0,0,N/A,1
Dorchester,5 Victory Rd.,Unit 41,Boston,MA,02122,Dorchester,2250,0,0,1,1
Coolidge Corner,60 Parkman St.,Unit B1,Brookline,MA,02446,Coolidge Corner,2250,0,0,1,1
Brighton,36 Bellvista Rd.,Unit 47,Boston,MA,02135,Brighton,2250,0,0,1,1
Allston,1160 Commonwealth Ave.,Unit 11,Boston,MA,02134,Allston,2250,0,0,1,1
Brighton,374 Chestnut Hill Ave.,Unit 45,Boston,MA,02135,Brighton,2250,0,0,1,1
Brighton,1152 Commonwealth Ave.,Unit 49,Boston,MA,02134,Brighton,2250,0,0,1,1
Brighton,43 Winship St.,Unit B,Boston,MA,02135,Brighton,2250,0,0,2,1
Brighton,43 Winship St.,Unit B,Boston,MA,02135,Brighton,2250,0,0,2,1
Kenmore,533 Newbury St.,Unit B,Boston,MA,02215,Kenmore,2250,0,0,N/A,1
Allston,1193 Commonwealth Ave.,Unit 12,Boston,MA,02134,Allston,2250,0,0,N/A,1
Coolidge Corner,60 Parkman St.,Unit B1,Brookline,MA,02446,Coolidge Corner,2250,0,0,1,1
Allston,19-21 Royal St.,Unit 2,Boston,MA,02134,Allston,2250,0,0,2,1
Brighton,43 Winship St.,Unit A,Boston,MA,02135,Brighton,2250,0,0,2,1
02472,245 Main St.,Unit 2B,Watertown,MA,02472,2250,0,0,1,1
Allston,11 Barrows St.,Unit 3,Boston,MA,02134,Allston,2250,0,0,1,1
Allston,1185 Commonwealth Ave.,Unit 21,Boston,MA,02134,Allston,2250,0,0,N/A,1
Allston,5 Barrows St.,Unit 2,Boston,MA,02134,Allston,2250,0,0,1,1
Coolidge Corner,590 Washington,Unit 1,Brookline,MA,02446,Coolidge Corner,2250,0,0,1,1
Allston,1193 Commonwealth Ave.,Unit 22,Boston,MA,02134,Allston,2250,0,0,N/A,1
Back Bay,464 Beacon,Unit GF,Boston,MA,02115,Back Bay,2250,0,0,N/A,1
02142,468 Salem,Unit 2,Malden,MA,02142,2250,0,0,1,1
02150,189 Washington,Unit 6,Chelsea,MA,02150,2250,0,0,1,1
Coolidge Corner,60 Parkman St.,Unit B1,Brookline,MA,02446,Coolidge Corner,2250,0,0,1,1
Allston,1160 Commonwealth Ave.,Unit 11,Boston,MA,02134,Allston,2250,0,0,1,1
02150,80 Carroll St.,Unit 3,Chelsea,MA,02150,2250,0,0,1,1
Jamaica Plain,3611 Washington St.,Unit 2107,Boston,MA,02130,Jamaica Plain,2254,0,0,N/A,1
02150,150 Heard St.,Unit 100-357,Chelsea,MA,02150,2274,0,0,1,1
Brighton,2 Ayr Rd.,Unit C,Boston,MA,02135,Brighton,2275,0,0,1,1
Brighton,70 Chiswick Rd.,Unit 21,Boston,MA,02135,Brighton,2275,0,0,1,1
Allston,1185 Commonwealth Ave.,Unit 4,Boston,MA,02134,Allston,2280,0,0,N/A,1
Jamaica Plain,3611 Washington St.,Unit 2606,Boston,MA,02130,Jamaica Plain,2284,0,0,N/A,1
Brighton,125 Guest St.,Unit 332,Boston,MA,02135,Brighton,2293,0,0,N/A,1
02150,150 Heard St.,Unit 100-326,Chelsea,MA,02150,2293,0,0,1,1
02150,150 Heard St.,Unit 100-207,Chelsea,MA,02150,2293,0,0,1,1
Allston,33 Walbridge St.,Unit 6,Boston,MA,02134,Allston,2295,0,0,N/A,1
Dorchester,725 Adams St.,Unit 735020,Boston,MA,02122,Dorchester,2295,0,0,1,1
Brighton,9 Egremont Rd.,Unit 3,Boston,MA,02135,Brighton,2295,0,0,1,1
Allston,33 Walbridge St.,Unit 6,Boston,MA,02134,Allston,2295,0,0,N/A,1
Brighton,9 Egremont Rd.,Unit 3,Boston,MA,02135,Brighton,2295,0,0,1,1
Brighton,28 Colborne Rd.,Unit 11,Boston,MA,02135,Brighton,2300,0,0,1,1
02472,245 Main St.,Unit 55,Watertown,MA,02472,2300,0,0,N/A,1
02148,61 Exchange St.,Unit 9,Malden,MA,02148,2300,0,0,2,1
Jamaica Plain,375 Centre St.,Unit 2,Boston,MA,02130,Jamaica Plain,2300,0,0,1,1
Jamaica Plain,14 Lakeville Rd.,Unit 8,Boston,MA,02130,Jamaica Plain,2300,0,0,1,1
Coolidge Corner,28 Bartlett Cres,Unit 1,Brookline,MA,02446,Coolidge Corner,2300,0,0,1,1
Dorchester,2 Redfield St.,Unit 2,Boston,MA,02121,Dorchester,2300,0,0,2,1
02472,550 Belmont St.,Unit 33,Watertown,MA,02472,2300,0,0,N/A,1
Jamaica Plain,78 south huntington Ave.,Unit 3,Boston,MA,02130,Jamaica Plain,2300,0,0,1,1
02148,48 Hillside Ave.,Unit 1,Malden,MA,02148,2300,0,0,3,1
Allston,525 Lincoln St.,Unit 212D,Boston,MA,02134,Allston,2300,0,0,4,2
Coolidge Corner,1469 Beacon St.,Unit 9,Brookline,MA,02446,Coolidge Corner,2300,0,0,1,1
Allston,525 Lincoln St.,Unit 201A,Boston,MA,02134,Allston,2300,0,0,4,2
Brighton,1422 Commonwealth Ave.,Unit 1,Boston,MA,02134,Brighton,2300,0,0,2,1
Coolidge Corner,1469 Beacon St.,Unit 9,Brookline,MA,02446,Coolidge Corner,2300,0,0,1,1
02148,61 Exchange St.,Unit 9,Malden,MA,02148,2300,0,0,2,1
Brighton,107 Gordon St.,Unit G1,Boston,MA,02135,Brighton,2300,0,0,2,1
Kenmore,464 Commonwealth,Unit 26,Boston,MA,02215,Kenmore,2300,0,0,1,1
02150,58 Essex St.,Unit 2,Chelsea,MA,02150,2300,0,0,2,1
Dorchester,2 Redfield St.,Unit 2,Boston,MA,02121,Dorchester,2300,0,0,2,1
Allston,1197 Commonwealth Ave.,Unit 19,Boston,MA,02134,Allston,2300,0,0,N/A,1
02148,48 Hillside Ave.,Unit 1,Malden,MA,02148,2300,0,0,3,1
02150,220 Spencer,Unit 201,Chelsea,MA,02150,2300,0,0,1,1
Jamaica Plain,375 Centre St.,Unit 2,Boston,MA,02130,Jamaica Plain,2300,0,0,1,1
Dorchester,5 Otisfield,Unit 1,Boston,MA,02121,Dorchester,2300,0,0,1,1
Dorchester,5 Otisfield,Boston,MA,02121,Dorchester,2300,0,0,1,1
Fenway,38 Hemenway St.,Unit 35,Boston,MA,02115,Fenway,2300,0,0,N/A,1
Dorchester,2089 Dorchester Ave.,Unit 1,Boston,MA,02124,Dorchester,2300,0,0,2,1
02445,1862 Beacon St.,Unit B1,Brookline,MA,02445,2300,0,0,1,1
02148,61 Exchange St.,Unit 9,Malden,MA,02148,2300,0,0,2,1
Dorchester,5 Otisfield,Boston,MA,02121,Dorchester,2300,0,0,1,1
02446,5 Winchester,Unit 404,Brookline,MA,02446,2300,0,0,1,1
Allston,525 Lincoln St.,Unit 212D,Boston,MA,02134,Allston,2300,0,0,4,2
Fenway,38 Hemenway St.,Unit 35,Boston,MA,02115,Fenway,2300,0,0,N/A,1
Coolidge Corner,28 Bartlett Cres,Unit 1,Brookline,MA,02446,Coolidge Corner,2300,0,0,1,1
Brighton,28 Colborne Rd.,Unit 11,Boston,MA,02135,Brighton,2300,0,0,1,1
East Boston,254 East Eagle,Unit 3,Boston,MA,02128,East Boston,2300,0,0,2,1
Allston,23 North Beacon St.,Unit 3,Boston,MA,02134,Allston,2300,0,0,N/A,1
Porter Square,27 Forest,Unit 2,Cambridge,MA,02140,Porter Square,2300,0,0,1,1
02148,48 Hillside Ave.,Unit 1,Malden,MA,02148,2300,0,0,3,1
Allston,525 Lincoln St.,Unit 201A,Boston,MA,02134,Allston,2300,0,0,4,2
Dorchester,2089 Dorchester Ave.,Unit 1,Boston,MA,02124,Dorchester,2300,0,0,2,1
Allston,36 Linden,Unit 18,Boston,MA,02134,Allston,2300,0,0,1,1
02445,1862 Beacon St.,Unit B1,Brookline,MA,02445,2300,0,0,1,1
02148,21 Adams St.,Unit 302,Malden,MA,02148,2300,0,0,2,1
Roslindale,7 Fawndale,Unit 2,Boston,MA,02131,Roslindale,2300,0,0,2,1
02150,58 Essex St.,Unit 2,Chelsea,MA,02150,2300,0,0,2,1
Allston,1197 Commonwealth Ave.,Unit 12,Boston,MA,02134,Allston,2300,0,0,N/A,1
Brighton,25 North Beacon St.,Unit 4,Boston,MA,02134,Brighton,2300,0,0,1,1
Roslindale,59 Bradeen St.,Unit 1,Boston,MA,02131,Roslindale,2300,0,0,2,1
Allston,36 Linden,Unit 18,Boston,MA,02134,Allston,2300,0,0,1,1
Allston,23 North Beacon St.,Unit 3,Boston,MA,02134,Allston,2300,0,0,N/A,1
Jamaica Plain,6 Nira Ave.,Unit 2,Boston,MA,02130,Jamaica Plain,2300,0,0,2,1
Brighton,107 Gordon St.,Unit G1,Boston,MA,02135,Brighton,2300,0,0,2,1
Brighton,28 Colborne Rd.,Unit 11,Boston,MA,02135,Brighton,2300,0,0,1,1
Allston,525 Lincoln St.,Unit 212D,Boston,MA,02134,Allston,2300,0,0,4,2
Porter Square,27 Forest,Unit 2,Cambridge,MA,02140,Porter Square,2300,0,0,1,1
Dorchester,2 Redfield St.,Unit 2,Boston,MA,02121,Dorchester,2300,0,0,2,1
Mission Hill,49 Worthington St.,Unit 38,Boston,MA,02120,Mission Hill,2310,0,0,N/A,1
Dorchester,725 Adams St.,Unit 725025,Boston,MA,02122,Dorchester,2320,0,0,1,1
Jamaica Plain,3611 Washington St.,Unit 1610,Boston,MA,02130,Jamaica Plain,2335,0,0,1,1
Allston,65 Brainerd Rd.,Unit 75-102,Boston,MA,02134,Allston,2341,0,0,N/A,1
East Boston,144 Addison St.,Unit 427S,Boston,MA,02128,East Boston,2345,0,0,N/A,1
Roxbury,15 Langdon St.,Unit 2,Boston,MA,02119,Roxbury,2345,0,0,3,1
02150,100 Commandant Way,Unit 101,Chelsea,MA,02150,2350,0,0,2,1
Brighton,126 Warren St.,Unit 45,Boston,MA,02135,Brighton,2350,0,0,2,1
Allston,1160 Commonwealth Ave.,Unit 0B,Boston,MA,02134,Allston,2350,0,0,2,1
Allston,80 Gardner St.,Unit 20,Boston,MA,02134,Allston,2350,0,0,1,1
Dorchester,140 Welles,Unit 3,Boston,MA,02024,Dorchester,2350,0,0,2,1
02472,10 Ralph Piteri Ter.,Unit 1,Watertown,MA,02472,2350,0,0,2,1
East Boston,156 Lexington St.,Unit 1,Boston,MA,02128,East Boston,2350,0,0,2,1
Roxbury,91 West Cottage St.,Unit 3,Boston,MA,02125,Roxbury,2350,0,0,1,1
Brighton,61 Selkirk Rd.,Unit 4,Boston,MA,02115,Brighton,2350,0,0,1,1
Brighton,61 Selkirk Rd.,Unit 4,Boston,MA,02115,Brighton,2350,0,0,1,1
Brighton,103 Gordon St.,Unit 14,Boston,MA,02134,Brighton,2350,0,0,2,1
02148,8-10 Rockwell,Unit 1,Malden,MA,02148,2350,0,0,2,1
Allston,1404 Commonwealth Ave.,Unit 12,Boston,MA,02135,Allston,2350,0,0,1,1
Roxbury,91 West Cottage St.,Unit 3,Boston,MA,02125,Roxbury,2350,0,0,1,1
02150,100 Commandant Way,Unit 101,Chelsea,MA,02150,2350,0,0,2,1
Brighton,41 Winship St.,Unit A,Boston,MA,02135,Brighton,2350,0,0,2,1
02472,10 Ralph Piteri Ter.,Unit 1,Watertown,MA,02472,2350,0,0,2,1
West Roxbury,34 Freeman Ave.,Unit 34,Boston,MA,02132,West Roxbury,2350,0,0,2,1
02148,8-10 Rockwell,Unit 2,Malden,MA,02148,2350,0,0,2,1
Jamaica Plain,14 Lakeville Rd.,Unit 11,Boston,MA,02130,Jamaica Plain,2350,0,0,1,1
Brighton,126 Warren St.,Unit 12,Boston,MA,02135,Brighton,2350,0,0,2,1
Brighton,126 Warren St.,Unit 22,Boston,MA,02135,Brighton,2350,0,0,2,1
Brighton,126 Warren St.,Unit 25,Boston,MA,02135,Brighton,2350,0,0,2,1
Harvard Square,16 Chauncy St.,Unit H,Cambridge,MA,02138,Harvard Square,2350,0,0,N/A,1
Jamaica Plain,14 Lakeville Rd.,Unit 11,Boston,MA,02130,Jamaica Plain,2350,0,0,1,1
Brighton,530 Western Ave.,Unit 225,Boston,MA,02135,Brighton,2351,0,0,N/A,1
02150,150 Heard St.,Unit 100-404,Chelsea,MA,02150,2373,0,0,1,1
North Cambridge,203 Concord Turnpike,Unit 2427,Cambridge,MA,02140,North Cambridge,2374,0,0,N/A,1
02446,1284 Beacon St.,Unit 412,Brookline,MA,02446,2374,0,0,N/A,1
Fenway,235 Park Dr.,Unit 18,Boston,MA,02215,Fenway,2375,0,0,N/A,1
Brighton,70 Chiswick Rd.,Unit 12,Boston,MA,02135,Brighton,2375,0,0,1,1
Brighton,107 Gordon St.,Unit G2,Boston,MA,02135,Brighton,2375,0,0,2,1
Jamaica Plain,3611 Washington St.,Unit 1314,Boston,MA,02130,Jamaica Plain,2375,0,0,1,1
Brighton,72 Euston Road.,Unit 106,Boston,MA,02135,Brighton,2375,0,0,1,1
02150,150 Heard St.,Unit 150-225,Chelsea,MA,02150,2375,0,0,1,1
Allston,3 Ridgemont St.,Unit 2,Boston,MA,02134,Allston,2375,0,0,2,1
North Cambridge,223 Concord Turnpike,Unit 210,Cambridge,MA,02140,North Cambridge,2380,0,0,N/A,1
02150,150 Heard St.,Unit 150-310,Chelsea,MA,02150,2391,0,0,1,1
02150,150 Heard St.,Unit 100-555,Chelsea,MA,02150,2391,0,0,N/A,1
Jamaica Plain,3611 Washington St.,Unit 2317,Boston,MA,02130,Jamaica Plain,2392,0,0,N/A,1
Brighton,123 Sutherland Rd.,Unit A,Boston,MA,02135,Brighton,2395,0,0,1,1
West Roxbury,90 Gardner St.,Unit 2B,Boston,MA,02134,West Roxbury,2395,0,0,1,1
Back Bay,291 Commonwealth Ave.,Unit 5,Boston,MA,02116,Back Bay,2395,0,0,1,1
Back Bay,62 Boylston St.,Unit 519,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit L02,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit 623,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit M14,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit L06,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
02148,10 Florence,Unit 600,Malden,MA,02148,2395,0,0,1,1
Back Bay,62 Boylston St.,Unit 524,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit 503,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit 323,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit 616,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
Back Bay,62 Boylston St.,Unit 522,Boston,MA,02116,Back Bay,2395,0,0,N/A,1
East Boston,144 Addison St.,Unit 211S,Boston,MA,02128,East Boston,2399,0,0,N/A,1
Fenway,171 Hemenway St.,Unit 18,Boston,MA,02115,Fenway,2400,0,0,1,1
Dorchester,45 Crescent Ave.,Unit 2,Boston,MA,02125,Dorchester,2400,0,0,4,1
Brighton,126 Warren St.,Unit 42,Boston,MA,02135,Brighton,2400,0,0,2,1
Jamaica Plain,107 Heath St.,Unit 3,Boston,MA,02130,Jamaica Plain,2400,0,0,2,1
Roxbury,55 Bartlett Station Dr.,Unit 304,Boston,MA,02119,Roxbury,2400,0,0,1,1
Brighton,61 Selkirk Rd.,Unit 4,Boston,MA,02115,Brighton,2400,0,0,1,1
Allston,25 Pratt St.,Unit 1,Boston,MA,02134,Allston,2400,0,0,1,1
Brighton,103 Gordon St.,Unit 1,Boston,MA,02134,Brighton,2400,0,0,2,1
Brighton,131 Washington St.,Unit 42,Boston,MA,02135,Brighton,2400,0,0,1,1
02472,38 Carey Ave.,Unit 3,Watertown,MA,02472,2400,0,0,2,1
Roxbury,55 Bartlett Station Dr.,Unit 210,Boston,MA,02119,Roxbury,2400,0,0,1,1
Brighton,1455 Commonwealth Ave.,Unit 608,Boston,MA,02135,Brighton,2400,0,0,1,1
Beacon Hill,41 ANDERSON St.,Unit 3-2,Boston,MA,02113,Beacon Hill,2400,0,0,N/A,1
East Boston,40 West Eagle St.,Unit 3,Boston,MA,02128,East Boston,2400,0,0,1,1
West Roxbury,5295 Washington St.,Unit 2,Boston,MA,02132,West Roxbury,2400,0,0,1,1
Roxbury,6 Alvah Kittredge Pk,Unit 2,Boston,MA,02119,Roxbury,2400,0,0,2,1
Jamaica Plain,339 Centre St.,Unit 3,Boston,MA,02130,Jamaica Plain,2400,0,0,1,1
North Cambridge,223 Concord Turnpike,Unit 112,Cambridge,MA,02140,North Cambridge,2400,0,0,N/A,1
Dorchester,36 Nahant Ave.,Unit 4,Boston,MA,02122,Dorchester,2400,0,0,2,1
Brighton,103 Gordon St.,Unit 1,Boston,MA,02134,Brighton,2400,0,0,2,1
02472,17 Frank St.,Unit 2,Watertown,MA,02472,2400,0,0,1,1
02150,180 Central Ave.,Unit 304,Chelsea,MA,02150,2400,0,0,1,1
Dorchester,12 Elmhurst St.,Unit 1,Boston,MA,02124,Dorchester,2400,0,0,3,1
Allston,20 Armington St.,Unit 13,Boston,MA,02134,Allston,2400,0,0,1,1
Brighton,365 Faneuil St.,Unit 11,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,153 Strathmore Rd.,Unit 5,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,1450 Commonwealth Ave.,Unit 25,Boston,MA,02135,Brighton,2400,0,0,1,1
Allston,10 Mead St.,Unit 2,Boston,MA,02134,Allston,2400,0,0,2,1
Dorchester,112 Adams,Unit BR,Boston,MA,02122,Dorchester,2400,0,0,2,1
02150,180 Central Ave.,Unit 304,Chelsea,MA,02150,2400,0,0,1,1
Brighton,1450 Commonwealth Ave.,Unit 25,Boston,MA,02135,Brighton,2400,0,0,1,1
Allston,10 Mead St.,Unit 2,Boston,MA,02134,Allston,2400,0,0,2,1
Brighton,103 Gordon St.,Unit 1,Boston,MA,02134,Brighton,2400,0,0,2,1
Chinatown,12 Tyler St.,Unit 3,Boston,MA,02111,Chinatown,2400,0,0,2,1
East Boston,80 Orleans St.,Unit 4,Boston,MA,02128,East Boston,2400,0,0,2,1
Brighton,365 Faneuil St.,Unit 12,Boston,MA,02135,Brighton,2400,0,0,2,1
Dorchester,45 Crescent Ave.,Unit 2,Boston,MA,02125,Dorchester,2400,0,0,4,1
Hyde Park,654 Metropolitan Ave.,Unit 2,Boston,MA,02136,Hyde Park,2400,0,0,2,1
Brighton,361 Faneuil St.,Unit 5,Boston,MA,02135,Brighton,2400,0,0,2,1
Dorchester,45 Crescent Ave.,Unit 2,Boston,MA,02125,Dorchester,2400,0,0,4,1
Dorchester,12 Elmhurst St.,Unit 1,Boston,MA,02124,Dorchester,2400,0,0,3,1
Brighton,126 Warren St.,Unit 42,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,361 Faneuil St.,Unit 7,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,55 Shannon St.,Unit 1,Boston,MA,02135,Brighton,2400,0,0,3,1
Brighton,1412 Commonwealth Ave.,Unit 3,Boston,MA,02134,Brighton,2400,0,0,2,1
Allston,80 Gardner St.,Unit 10,Boston,MA,02134,Allston,2400,0,0,1,1
North Cambridge,223 Concord Turnpike,Unit 112,Cambridge,MA,02140,North Cambridge,2400,0,0,N/A,1
Brighton,126 Warren St.,Unit 42,Boston,MA,02135,Brighton,2400,0,0,2,1
Allston,80 Gardner St.,Unit 23,Boston,MA,02134,Allston,2400,0,0,1,1
Brighton,55 Shannon St.,Unit 1,Boston,MA,02135,Brighton,2400,0,0,3,1
02472,17 Frank St.,Unit 2,Watertown,MA,02472,2400,0,0,1,1
Brighton,61 Selkirk Rd.,Unit 4,Boston,MA,02115,Brighton,2400,0,0,1,1
Brighton,103 Gordon St.,Unit 1,Boston,MA,02134,Brighton,2400,0,0,2,1
Mission Hill,12 Wait St.,Unit 2F,Boston,MA,02120,Mission Hill,2400,0,0,1,1
Brighton,126 Warren St.,Unit 35,Boston,MA,02135,Brighton,2400,0,0,2,1
Hyde Park,654 Metropolitan Ave.,Unit 2,Boston,MA,02136,Hyde Park,2400,0,0,2,1
Chinatown,12 Tyler St.,Unit 3,Boston,MA,02111,Chinatown,2400,0,0,2,1
Allston,3 Ridgemont St.,Unit 5,Boston,MA,02134,Allston,2400,0,0,2,1
Brighton,1455 Commonwealth Ave.,Unit 608,Boston,MA,02135,Brighton,2400,0,0,1,1
Brighton,126 Warren St.,Unit 35,Boston,MA,02135,Brighton,2400,0,0,2,1
Back Bay,365 Beacon St.,Unit 3B,Boston,MA,02116,Back Bay,2400,0,0,N/A,1
Dorchester,31 Rawson,Unit 2,Boston,MA,02125,Dorchester,2400,0,0,2,1
02472,17 Frank St.,Unit 2,Watertown,MA,02472,2400,0,0,1,1
Bay Village,8 Fayette St.,Unit 4L,Boston,MA,02116,Bay Village,2400,0,0,1,1
Fenway,38 Hemenway St.,Unit 21,Boston,MA,02115,Fenway,2400,0,0,N/A,1
02445,9 Rice,Unit 1,Brookline,MA,02445,2400,0,0,1,1
Allston,11 Saint Lukes Rd.,Unit B,Boston,MA,02134,Allston,2400,0,0,1,1
Brighton,153 Strathmore Rd.,Unit 5,Boston,MA,02135,Brighton,2400,0,0,2,1
North Cambridge,223 Concord Turnpike,Unit 112,Cambridge,MA,02140,North Cambridge,2400,0,0,N/A,1
Jamaica Plain,12 Glenside,Unit 2,Boston,MA,02130,Jamaica Plain,2400,0,0,2,1
Brighton,365 Faneuil St.,Unit 1,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,361 Faneuil St.,Unit 5,Boston,MA,02135,Brighton,2400,0,0,2,1
Brighton,361 Faneuil St.,Unit 7,Boston,MA,02135,Brighton,2400,0,0,2,1
02150,180 Central Ave.,Unit 304,Chelsea,MA,02150,2400,0,0,1,1
Dorchester,26 Rosedale,Unit 1,Boston,MA,02124,Dorchester,2400,0,0,2,1
Dorchester,26 Rosedale,Unit 2,Boston,MA,02124,Dorchester,2400,0,0,2,1
Allston,80 Gardner St.,Unit 23,Boston,MA,02134,Allston,2400,0,0,1,1
Brighton,103 Gordon St.,Unit 1,Boston,MA,02134,Brighton,2400,0,0,2,1
Charlestown,84 Bunker Hill St.,Unit 1,Boston,MA,02129,Charlestown,2400,0,0,1,1
Kenmore,533 Newbury St.,Unit 2F,Boston,MA,02215,Kenmore,2400,0,0,N/A,1
02150,150 Heard St.,Unit 150-540,Chelsea,MA,02150,2401,0,0,1,1
02150,150 Heard St.,Unit 100-340,Chelsea,MA,02150,2403,0,0,1,1
02150,150 Heard St.,Unit 100-327,Chelsea,MA,02150,2403,0,0,1,1
Allston,525 Lincoln St.,Unit 308A,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 510D,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 312A,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 309A,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 209D,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 308D,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 308A,Boston,MA,02134,Allston,2405,0,0,4,2
Dorchester,401 Mount Vernon St.,Unit 401-814,Boston,MA,02125,Dorchester,2405,0,0,N/A,1
Allston,525 Lincoln St.,Unit 413D,Boston,MA,02134,Allston,2405,0,0,4,3
Allston,525 Lincoln St.,Unit 510A,Boston,MA,02134,Allston,2405,0,0,4,2
Allston,525 Lincoln St.,Unit 408D,Boston,MA,02134,Allston,2405,0,0,4,2
01803,1 Farms Dr.,Unit 1-106,Burlington,MA,01803,2405,0,0,1,1
Allston,525 Lincoln St.,Unit 201C,Boston,MA,02134,Allston,2406,0,0,4,2
Jamaica Plain,3611 Washington St.,Unit 1205,Boston,MA,02130,Jamaica Plain,2406,0,0,1,1
North Cambridge,203 Concord Turnpike,Unit 2609,Cambridge,MA,02140,North Cambridge,2409,0,0,N/A,1
Mission Hill,75 Saint Alphonsus St.,Unit 1014,Boston,MA,02120,Mission Hill,2419,0,0,1,1
Back Bay,62 Boylston St.,Unit 304,Boston,MA,02116,Back Bay,2420,0,0,N/A,1
Mid Cambridge,929 Massachusetts Ave.,Unit 1D,Cambridge,MA,02139,Mid Cambridge,2425,0,0,N/A,1
Back Bay,384 Commonwealth Ave.,Unit 22,Boston,MA,02215,Back Bay,2425,0,0,1,1
West Roxbury,30 Rockingham Ave.,Unit 512,Boston,MA,02132,West Roxbury,2425,0,0,1,1
Jamaica Plain,3611 Washington St.,Unit 2322,Boston,MA,02130,Jamaica Plain,2426,0,0,1,1
Brighton,125 Guest St.,Unit 810,Boston,MA,02135,Brighton,2427,0,0,N/A,1
02150,150 Heard St.,Unit 150-531,Chelsea,MA,02150,2430,0,0,1,1
Jamaica Plain,3611 Washington St.,Unit 2338,Boston,MA,02130,Jamaica Plain,2431,0,0,1,1
Mission Hill,75 Saint Alphonsus St.,Unit 1204,Boston,MA,02120,Mission Hill,2431,0,0,1,1
Mission Hill,75 Saint Alphonsus St.,Unit 1214,Boston,MA,02120,Mission Hill,2434,0,0,1,1
Brighton,1550 Soldiers Field Rd.,Unit 216,Boston,MA,02135,Brighton,2434,0,0,N/A,1
Mission Hill,75 Saint Alphonsus St.,Unit 1404,Boston,MA,02120,Mission Hill,2434,0,0,1,1
