Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath,Northeastern University_transit_distance,Northeastern University_transit_cost,Northeastern University_driving_distance,Boston University_transit_distance,Boston University_transit_cost,Boston University_driving_distance,Boston College_transit_distance,Boston College_transit_cost,Boston College_driving_distance
Mission Hill,"11 Parker Hill Ave.,Unit 1,Boston,MA,02120,Mission Hill",3800,0,0,2,1,1672,2.4,1647,4394,3.4,2889,12174,4.1,6089
Roxbury,"7 Abbotsford St.,Unit Unit 2,Boston,MA,02121,Roxbury",3800,0,0,3,1,4364,1.7,3367,7764,3.4,5471,11956,5.8,9134
Mission Hill,"139 Hillside St.,Unit B,Boston,MA,02120,Mission Hill",3800,0,0,2,1,1432,2.4,1591,4365,3.4,2922,12935,2.4,6679
Kenmore,"43 Bay State Rd.,Unit 1R,Boston,MA,02215,Kenmore",3800,0,0,2,1,3602,1.7,1444,296,0,357,7139,2.4,6461
Charlestown,"40 Mead St.,Unit 2,Boston,MA,02129,Charlestown",3800,0,0,2,1,10072,4.1,8377,9631,4.1,7861,14371,5.8,18537
North End,"1 Canal St.,Unit 733,Boston,MA,02114,North End",3800,0,0,1,1,4917,2.4,5252,8802,4.1,4736,11135,2.4,17935
Jamaica Plain,"9 Moraine St.,Unit 2,Boston,MA,02130,Jamaica Plain",3800,0,0,3,1,4178,1.7,3214,6204,3.4,4406,13984,4.1,6403
Dorchester,"7 Sudan St.,Unit 1,Boston,MA,02125,Dorchester",3800,0,0,3,1,6327,1.7,4125,9325,3.4,11879,16638,4.1,20384
Midtown,"49-51 Temple Pl.,Unit 3R,Boston,MA,02111,Midtown",3800,0,0,2,1,3604,2.4,3309,5536,2.4,4052,10231,2.4,15433
Brighton,"214 Market St.,Unit 402,Boston,MA,02135,Brighton",3800,0,0,3,2,8304,3.4,8810,4304,3.4,2693,3763,4.1,2859
Riverside,"325 Western Ave.,Unit 2,Cambridge,MA,02139,Riverside",3800,0,0,3,2,6392,1.7,4616,4441,3.4,2171,6731,4.1,8355
Coolidge Corner,"175 Freeman St.,Unit 812,Brookline,MA,02446,Coolidge Corner",3800,0,0,2,1,4293,1.7,2998,587,0,587,5884,2.4,4960
Dorchester,"22 Mount Vernon,Unit B,Boston,MA,02125,Dorchester",3800,0,0,3,2,6342,1.7,3741,9750,3.4,11128,16653,4.1,19633
Dorchester,"7 Sudan St.,Unit 3,Boston,MA,02125,Dorchester",3800,0,0,3,1,6327,1.7,4125,9325,3.4,11879,16638,4.1,20384
Dorchester,"24 Maryland,Unit 3,Boston,MA,02125,Dorchester",3800,0,0,3,1,11762,4.1,4385,11514,2.4,12221,16209,2.4,20726
Dorchester,"85 Willow Ct.,Unit aa,Boston,MA,02125,Dorchester",3800,0,0,2,2,5750,3.4,3604,8551,3.4,10650,15454,4.1,19182
Kendall Square,"270 3rd St.,Unit 409,Cambridge,MA,02142,Kendall Square",3800,0,0,1,1,6110,2.4,5319,8013,2.4,4463,12708,2.4,9630
Dorchester,"24 Maryland,Unit 2,Boston,MA,02125,Dorchester",3800,0,0,3,1,11762,4.1,4385,11514,2.4,12221,16209,2.4,20726
Back Bay,"907 Boylston St.,Unit 21,Boston,MA,02115,Back Bay",3800,0,0,1,1,1477,1.7,2131,3293,2.4,1681,7987,2.4,7846
Back Bay,"492 Beacon St.,Unit 11,Boston,MA,02116,Back Bay",3800,0,0,1,1,1519,1.7,1216,697,0,697,8024,2.4,11663
Brighton,"25 duval,Unit 1,Boston,MA,02135,Brighton",3800,0,0,3,1,7275,3.4,7611,7421,4.1,6117,4339,1.7,3843
Dorchester,"15 West Bellflower St.,Unit 2,Boston,MA,02125,Dorchester",3800,0,0,2,2,8015,3.4,3381,9810,4.1,9972,14505,4.1,18504
Back Bay,"386 Commonwealth Ave.,Unit Unit 3,Boston,MA,02215,Back Bay",3800,0,0,2,1,1349,1.7,1288,3172,2.4,838,7866,2.4,11924
Allston,"30 Penniman Rd.,Unit 607,Boston,MA,02134,Allston",3800,0,0,2,1,6771,3.4,5667,2004,1.7,1877,4838,2.4,3645
Midtown,"665 Washington St.,Unit 2408,Boston,MA,02116,Midtown",3800,0,0,1,1,3413,2.4,4532,6882,4.1,6927,10027,2.4,15946
Back Bay,"30 Edgerly Rd.,Unit 3,Boston,MA,02115,Back Bay",3800,0,0,2,1,452,0,1862,3334,2.4,1259,8028,2.4,12282
Dorchester,"8 Taft St.,Unit 3,Boston,MA,02125,Dorchester",3800,0,0,3,2,6236,1.7,3640,9234,3.4,11395,16547,4.1,19900
Fenway,"73 Gainsborough,Unit 302,Boston,MA,02115,Fenway",3800,0,0,1,1,259,0,259,4465,1.7,1554,10141,4.1,12577
West Roxbury,"154 Theodore Parker Rd.,Unit 154,Boston,MA,02132,West Roxbury",3800,0,0,3,1,15425,5.1,9392,13186,5.1,9032,20966,5.8,6976
Roxbury,"5 Woodward Park St.,Unit 2,Boston,MA,02125,Roxbury",3800,0,0,3,1,4009,1.7,2814,7409,3.4,5541,11562,5.8,10525
North End,"176 Salem,Unit 2,Boston,MA,02113,North End",3800,0,0,2,1,5284,2.4,6761,9169,4.1,5267,11912,2.4,18180
Fenway,"73 Gainsborough St.,Unit 302,Boston,MA,02115,Fenway",3800,0,0,1,1,259,0,259,4465,1.7,1554,10141,4.1,12577
Dorchester,"773 Columbia Rd.,Unit 3,Boston,MA,02125,Dorchester",3800,0,0,3,1,5870,1.7,3212,8868,3.4,11120,16181,4.1,19625
Dorchester,"49 Savin Hill Ave.,Unit 2,Boston,MA,02125,Dorchester",3800,0,0,3,2,5908,1.7,4053,11652,2.4,11889,16347,2.4,20394
Kenmore,"15 Aberdeen St.,Unit 2,Boston,MA,02215,Kenmore",3802,0,0,2,1,2921,1.7,1947,716,1.7,702,7086,2.4,5649
Brighton,"175 Washington St.,Unit 2335,Boston,MA,02135,Brighton",3802,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Brighton,"175 Washington St.,Unit 3523,Boston,MA,02135,Brighton",3802,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
East Boston,"63 Lewis St.,Unit 1-316,Boston,MA,02128,East Boston",3803,0,0,1,1,6931,2.4,8611,8245,2.4,8095,12940,2.4,18771
Fenway,"1282 Boylston St.,Unit 1425,Boston,MA,02215,Fenway",3810,0,0,1,1,739,0,972,745,0,1170,7762,2.4,6427
North End,"1 Canal St.,Unit 930,Boston,MA,02114,North End",3810,0,0,1,1,4917,2.4,5252,8802,4.1,4736,11135,2.4,17935
Chinatown,"1 Nassau St.,Unit 516,Boston,MA,02111,Chinatown",3815,0,0,2,2,3052,1.7,3805,6553,4.1,4261,10385,2.4,14953
Midtown,"1 Nassau St.,Unit 516,Boston,MA,02111,Midtown",3815,0,0,2,1,3052,1.7,3805,6553,4.1,4261,10385,2.4,14953
Brighton,"175 Washington St.,Unit 3149,Boston,MA,02135,Brighton",3819,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Brighton,"175 Washington St.,Unit 3143,Boston,MA,02135,Brighton",3819,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Charlestown,"75 West School St.,Unit 520,Boston,MA,02129,Charlestown",3820,0,0,1,1,7645,0,6004,9303,0,5488,13242,0,16164
West Roxbury,"218 Sherman Rd.,Boston,MA,02467,West Roxbury",3820,0,0,2,1,17724,5.1,8059,14269,5.1,8925,22049,5.8,6283
North End,"50 Causeway St.,Unit 2009,Boston,MA,02114,North End",3823,0,0,1,1,4902,2.4,4894,6827,2.4,4378,11530,2.4,15054
Chinatown,"120 Kingston St.,Unit 1608,Boston,MA,02111,Chinatown",3823,0,0,1,1,4424,2.4,4407,8577,3.4,6802,10221,2.4,15821
North Cambridge,"223 Concord Turnpike,Unit 363,Cambridge,MA,02140,North Cambridge",3825,0,0,2,2,14151,2.4,10650,16054,2.4,9156,20749,2.4,11032
North End,"101 Canal St.,Unit 424,Boston,MA,02114,North End",3825,0,0,1,1,4849,2.4,6385,6774,2.4,4696,11477,2.4,17804
Brighton,"175 Washington St.,Unit 2310,Boston,MA,02135,Brighton",3829,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
North Cambridge,"223 Concord Turnpike,Unit 345,Cambridge,MA,02140,North Cambridge",3830,0,0,2,2,14151,2.4,10650,16054,2.4,9156,20749,2.4,11032
North End,"1 Canal St.,Unit 833,Boston,MA,02114,North End",3840,0,0,1,1,4917,2.4,5252,8802,4.1,4736,11135,2.4,17935
North Cambridge,"223 Concord Turnpike,Unit 173,Cambridge,MA,02140,North Cambridge",3845,0,0,2,2,14151,2.4,10650,16054,2.4,9156,20749,2.4,11032
North Cambridge,"165 Cambridge Park Dr.,Unit 335,Cambridge,MA,02140,North Cambridge",3848,0,0,2,2,13694,2.4,10014,15597,2.4,8520,20292,2.4,10396
Mid Cambridge,"14 Centre St.,Unit 3,Cambridge,MA,02139,Mid Cambridge",3850,0,0,3,1,4515,1.7,5782,6462,4.1,3338,11156,4.1,9521
East Boston,"11 Walley St.,Unit 405,Boston,MA,02128,East Boston",3850,0,0,3,2,11308,2.4,12209,12622,2.4,11693,17317,2.4,24531
Back Bay,"186 Commonwealth Ave.,Unit 53,Boston,MA,02116,Back Bay",3850,0,0,1,1,2326,1.7,2266,4151,2.4,1816,8846,2.4,7981
Jamaica Plain,"27 Clive,Unit A,Boston,MA,02130,Jamaica Plain",3850,0,0,3,1,4576,1.7,3294,6637,4.1,4695,14382,4.1,6943
Beacon Hill,"80 Revere St.,Unit 10,Boston,MA,02114,Beacon Hill",3850,0,0,2,1,4773,2.4,4434,6136,2.4,3918,10729,2.4,14594
Brighton,"50 Leo M Birmingham Pkwy.,Unit 603,Boston,MA,02135,Brighton",3850,0,0,2,2,8901,3.4,9880,6471,3.4,3067,3300,1.7,3230
East Boston,"8 Winthrop,Unit 101,Boston,MA,02128,East Boston",3850,0,0,3,2,6914,2.4,8014,8228,2.4,7498,12923,2.4,18174
Fenway,"111 Norway St.,Unit B3,Boston,MA,02115,Fenway",3850,0,0,2,1,327,0,1829,3409,2.4,1226,8103,2.4,12249
Back Bay,"479 Beacon St.,Unit 42,Boston,MA,02115,Back Bay",3850,0,0,1,1,1489,1.7,1280,761,0,761,7994,2.4,11727
North End,"101 Canal St.,Unit 432,Boston,MA,02114,North End",3850,0,0,1,1,4849,2.4,6385,6774,2.4,4696,11477,2.4,17804
Brighton,"1550 Soldiers Field Rd.,Unit 336,Boston,MA,02135,Brighton",3850,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Brighton,"1550 Soldiers Field Rd.,Unit 316,Boston,MA,02135,Brighton",3855,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Jamaica Plain,"3611 Washington St.,Unit 2424,Boston,MA,02130,Jamaica Plain",3864,0,0,2,2,5960,3.4,4624,8624,4.1,7003,16171,4.1,8020
Fenway,"1377 Boylston St.,Unit 1107,Boston,MA,03125,Fenway",3869,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7878,2.4,6069
Midtown,"665 Washington St.,Unit 917,Boston,MA,02116,Midtown",3873,0,0,1,1,3413,2.4,4532,6882,4.1,6927,10027,2.4,15946
Brighton,"50 Leo M Birmingham Pkwy.,Unit 603,Boston,MA,02135,Brighton",3875,0,0,2,2,8901,3.4,9880,6471,3.4,3067,3300,1.7,3230
Back Bay,"67 Saint Germain,Unit 42-6,Boston,MA,02115,Back Bay",3875,0,0,2,1,1479,1.7,992,3475,2.4,1372,8169,2.4,13099
Brighton,"1550 Soldiers Field Rd.,Unit 516,Boston,MA,02135,Brighton",3875,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Brighton,"1550 Soldiers Field Rd.,Unit 112,Boston,MA,02135,Brighton",3875,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Midtown,"45 Stuart St.,Unit 1514,Boston,MA,02116,Midtown",3880,0,0,1,1,3623,1.7,2728,5222,2.4,3471,9916,2.4,14852
Jamaica Plain,"3611 Washington St.,Unit 2616,Boston,MA,02130,Jamaica Plain",3884,0,0,2,2,5960,3.4,4624,8624,4.1,7003,16171,4.1,8020
Kendall Square,"100 Memorial Dr.,Unit 1-0208A,Cambridge,MA,02142,Kendall Square",3885,0,0,2,1,5873,2.4,3363,7776,2.4,3121,12471,2.4,8288
Mission Hill,"1575 Tremont,Unit 204,Boston,MA,02120,Mission Hill",3889,0,0,2,1,1349,2.4,1289,5580,3.4,2620,7984,4.1,6760
Brighton,"175 Washington St.,Unit 2203,Boston,MA,02135,Brighton",3895,0,0,1,1,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Harvard Square,"1 Langdon St.,Unit 5,Cambridge,MA,02138,Harvard Square",3895,0,0,2,1,6544,3.4,7063,6191,5.1,4792,9209,5.8,8869
Harvard Square,"1 Langdon St.,Unit 6,Cambridge,MA,02138,Harvard Square",3895,0,0,2,1,6544,3.4,7063,6191,5.1,4792,9209,5.8,8869
Brighton,"1550 Soldiers Field Rd.,Unit 436,Boston,MA,02135,Brighton",3895,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Allston,"65 Brainerd Rd.,Unit 60-501,Boston,MA,02134,Allston",3896,0,0,2,1,4787,2.4,4285,1567,2.4,1599,4357,2.4,4194
Fenway,"1377 Boylston St.,Unit 1207,Boston,MA,03125,Fenway",3899,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7878,2.4,6069
North End,"224 Hanover St.,Unit 11,Boston,MA,02113,North End",3900,0,0,3,1,4636,2.4,6449,8520,4.1,4653,11072,2.4,17868
Fenway,"1377 Boylston St.,Unit 513,Boston,MA,03125,Fenway",3900,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7878,2.4,6069
Mission Hill,"848 Huntington Ave.,Unit 3,Boston,MA,02115,Mission Hill",3900,0,0,3,1,1648,2.4,1641,4453,4.1,2767,13150,2.4,5967
North Cambridge,"2 Earhart St.,Unit 403,Cambridge,MA,02141,North Cambridge",3900,0,0,2,1,6354,2.4,5033,8279,2.4,4517,12982,2.4,15193
Coolidge Corner,"185 Freeman St.,Unit 646,Brookline,MA,02446,Coolidge Corner",3900,0,0,2,1,4293,1.7,2998,587,0,587,5884,2.4,4960
Fenway,"38 Hemenway St.,Unit 34,Boston,MA,02115,Fenway",3900,0,0,1,1,286,0,1756,3369,2.4,1153,8063,2.4,12176
North End,"145 Commercial St.,Unit 515,Boston,MA,02109,North End",3900,0,0,2,1,5008,2.4,5572,8871,4.1,5123,11351,2.4,16979
Jamaica Plain,"93 Brookley Rd.,Unit 2,Boston,MA,02130,Jamaica Plain",3900,0,0,3,2,6059,3.4,4388,9044,3.4,7625,16390,4.1,8642
Allston,"1185 Commonwealth Ave.,Unit 1,Boston,MA,02134,Allston",3900,0,0,3,1,4445,2.4,5776,1225,2.4,1115,4015,2.4,3885
Brighton,"12 Bennett St.,Unit 2,Boston,MA,02135,Brighton",3900,0,0,3,1,9129,4.1,9956,5488,4.1,3155,3228,4.1,2180
Beacon Hill,"13 Anderson St.,Unit B,Boston,MA,02114,Beacon Hill",3900,0,0,2,2,4761,2.4,4256,8630,4.1,3740,11372,2.4,14416
North End,"64 North Margin St.,Unit 4F,Boston,MA,02113,North End",3900,0,0,2,1,5017,2.4,6364,6951,2.4,5079,11645,2.4,17783
Brighton,"1650 Commonsealth Ave.,Unit 205,Boston,MA,02135,Brighton",3900,0,0,2,2,6338,2.4,5050,3118,2.4,2783,2231,2.4,2948
Dorchester,"65 Roseclair St.,Unit 1,Boston,MA,02125,Dorchester",3900,0,0,3,1,6352,1.7,3765,9003,3.4,11144,16316,4.1,19649
Kenmore,"533 Newbury St.,Unit 3,Boston,MA,02215,Kenmore",3900,0,0,2,1,3635,1.7,1120,426,0,396,7204,2.4,6561
Kendall Square,"1 Michael Way,Unit SF,Cambridge,MA,02141,Kendall Square",3900,0,0,3,1,7812,4.1,3686,8884,5.8,3592,11139,5.8,8759
West Roxbury,"48 Manthorne Rd.,Unit 1,Boston,MA,02132,West Roxbury",3900,0,0,3,2,14663,5.1,9722,12424,5.1,9362,20204,5.8,7641
Midtown,"665 Washington St.,Unit 903,Boston,MA,02116,Midtown",3900,0,0,1,1,3413,2.4,4532,6882,4.1,6927,10027,2.4,15946
Allston,"30 penniman Rd.,Unit 307,Boston,MA,02134,Allston",3900,0,0,2,1,6771,3.4,5667,2004,1.7,1877,4838,2.4,3645
Allston,"4 Farrington Ave.,Unit 3,Boston,MA,02134,Allston",3900,0,0,3,1,6511,3.4,5440,1455,1.7,1364,4421,2.4,4476
Roxbury,"10 Roxbury St.,Unit 2,Boston,MA,02119,Roxbury",3900,0,0,3,2,1578,1.7,1754,4978,1.7,3858,11077,4.1,8990
West Roxbury,"577 VFW Pkwy.,Boston,MA,02467,West Roxbury",3900,0,0,2,1,9771,6.5,9754,13723,5.8,9394,21811,5.8,6248
Fenway,"180 Brookline Ave.,Unit 539,Boston,MA,02215,Fenway",3901,0,0,1,1,2573,1.7,1438,1287,1.7,1147,7772,2.4,6094
Allston,"75 Braintree St.,Unit 502,Boston,MA,02134,Allston",3905,0,0,2,1,6551,3.4,5521,1928,1.7,1731,4814,2.4,3825
Chinatown,"660 Washington St.,Unit 22H,Boston,MA,02116,Chinatown",3910,0,0,1,1,3376,2.4,4495,6845,4.1,6890,9990,2.4,15909
Chinatown,"120 Kingston St.,Unit 2308,Boston,MA,02111,Chinatown",3913,0,0,1,1,4424,2.4,4407,7076,4.1,6802,10221,2.4,15821
Charlestown,"250 1st Ave.,Unit 1-0330,Boston,MA,02129,Charlestown",3917,0,0,1,1,18957,9.899999999999999,14224,17377,3.4,14438,31104,9.4,6151
Brighton,"1550 Soldiers Field Rd.,Unit 201,Boston,MA,02135,Brighton",3920,0,0,2,2,9893,3.4,8280,6661,3.4,6786,5028,4.1,3708
Fenway,"1377 Boylston St.,Unit 614,Boston,MA,03125,Fenway",3920,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7423,2.4,6069
Fenway,"1377 Boylston St.,Unit 909,Boston,MA,03125,Fenway",3920,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7423,2.4,6069
North Cambridge,"80 Cambridgepark Dr.,Unit 263,Cambridge,MA,02140,North Cambridge",3921,0,0,2,2,13488,2.4,10139,15391,2.4,8645,20086,2.4,10521
Brighton,"175 Washington St.,Unit 1121,Boston,MA,02135,Brighton",3924,0,0,2,2,6251,2.4,5395,3031,2.4,3110,3036,2.4,2797
Chinatown,"660 Washington St.,Unit 27B,Boston,MA,02116,Chinatown",3925,0,0,1,1,3376,2.4,4495,6845,4.1,6890,9990,2.4,15909
North End,"101 Canal St.,Unit 419,Boston,MA,02114,North End",3925,0,0,1,1,4849,2.4,6385,6783,2.4,4696,11477,2.4,17804
Chinatown,"660 Washington St.,Unit 16J,Boston,MA,02116,Chinatown",3925,0,0,1,1,3376,2.4,4495,6845,4.1,6890,9990,2.4,15909
East Boston,"63 Lewis St.,Unit 2-502,Boston,MA,02128,East Boston",3926,0,0,2,2,6329,2.4,8611,8245,2.4,8095,12940,2.4,18771
Fenway,"180 Brookline Ave.,Unit 1232,Boston,MA,02215,Fenway",3926,0,0,1,1,2573,1.7,1438,1287,1.7,1147,7772,2.4,6094
Back Bay,"384 Commonwealth Ave.,Unit 13,Boston,MA,02215,Back Bay",3930,0,0,2,1,1585,1.7,1219,684,0,1290,7878,2.4,12797
Kenmore,"583 Beacon St.,Unit 3,Boston,MA,02215,Kenmore",3930,0,0,2,1,1781,1.7,1504,356,0,356,7199,2.4,6521
Mission Hill,"1575 Tremont,Unit 809,Boston,MA,02120,Mission Hill",3939,0,0,2,1,1349,2.4,1289,5580,3.4,2620,7984,4.1,6760
East Boston,"63 Lewis St.,Unit 1-509,Boston,MA,02128,East Boston",3940,0,0,1,1,6329,2.4,8611,8245,2.4,8095,12940,2.4,18771
Fenway,"1377 Boylston St.,Unit 1204,Boston,MA,03125,Fenway",3944,0,0,1,1,2679,1.7,1330,1317,1.7,1122,7423,2.4,6069
Fenway,"771 Beacon St.,Unit B2-1016,Boston,MA,02215,Fenway",3947,0,0,1,1,3091,1.7,1670,538,0,822,6951,2.4,5904
North End,"100 Lovejoy Pl.,Unit 7H,Boston,MA,02114,North End",3950,0,0,1,1,5102,2.4,5207,8869,4.1,4691,11730,2.4,17728
Jamaica Plain,"9 Cornwall St.,Unit PH,Boston,MA,02130,Jamaica Plain",3950,0,0,3,1,4783,3.4,3250,7768,3.4,6002,14514,2.4,7977
Financial District,"101 Broad St.,Unit 4B,Boston,MA,02210,Financial District",3950,0,0,1,1,4685,2.4,4980,7939,4.1,6704,11296,2.4,16387
Dorchester,"53-55 Harvest St.,Unit 1,Boston,MA,02125,Dorchester",3950,0,0,2,2,6533,1.7,3412,9983,4.1,10147,14678,4.1,18679
Beacon Hill,"89 Mount Vernon,Unit B,Boston,MA,02108,Beacon Hill",3950,0,0,1,1,4466,1.7,3533,5742,2.4,3017,10436,2.4,13693
Roxbury,"14 Rockland,Unit 3,Boston,MA,02119,Roxbury",3950,0,0,2,2,3146,1.7,2090,6546,3.4,4894,10658,5.8,9185
Dorchester,"6 Elton St.,Unit 3,Boston,MA,02125,Dorchester",3950,0,0,3,2,5972,1.7,4194,11805,2.4,11728,16500,2.4,20233
Kenmore,"41 Bay State Rd.,Unit 3F,Boston,MA,02215,Kenmore",3950,0,0,2,1,1563,2.4,1109,426,0,426,7206,2.4,6893
Back Bay,"28 Exeter St.,Unit 901,Boston,MA,02116,Back Bay",3950,0,0,1,1,2205,1.7,2428,4029,2.4,1978,8724,2.4,8143
Roxbury,"20 Hawthorne,Unit A,Boston,MA,02119,Roxbury",3950,0,0,3,2,2551,1.7,1966,5951,3.4,3958,9957,4.1,8314
Beacon Hill,"1 Champney Pl.,Unit 3,Boston,MA,02114,Beacon Hill",3950,0,0,2,1,4753,1.7,4355,5840,4.1,3839,10881,2.4,14515
Kenmore,"466 Commonwealth,Unit 103,Boston,MA,02215,Kenmore",3950,0,0,1,1,1865,1.7,802,404,0,639,7182,2.4,11724
Kenmore,"41 Bay State Rd.,Unit 4R,Boston,MA,02215,Kenmore",3950,0,0,3,1,1563,2.4,1109,426,0,426,7206,2.4,6893
Beacon Hill,"1 Champney Pl.,Unit 3,Boston,MA,02114,Beacon Hill",3950,0,0,2,1,4753,1.7,4355,5840,4.1,3839,10881,2.4,14515
East Boston,"63 Lewis St.,Unit 1-324,Boston,MA,02128,East Boston",3953,0,0,1,1,6329,2.4,8611,8245,2.4,8095,12940,2.4,18771
Charlestown,"50 Hood Park Dr.,Unit 529,Boston,MA,02129,Charlestown",3953,0,0,2,2,11490,3.4,7504,11355,5.1,6988,13762,0,17664
Allston,"65 Brainerd Rd.,Unit 60-203,Boston,MA,02134,Allston",3956,0,0,2,1,4787,2.4,4285,1567,2.4,1599,4357,2.4,4194
North End,"50 Causeway St.,Unit 2210,Boston,MA,02114,North End",3958,0,0,1,1,4902,2.4,4894,6827,2.4,4378,11530,2.4,15054
Kendall Square,"100 Memorial Dr.,Unit 1-0502B,Cambridge,MA,02142,Kendall Square",3960,0,0,2,1,5873,2.4,3363,7776,2.4,3121,12471,2.4,8288
Midtown,"45 Stuart St.,Unit 2314,Boston,MA,02116,Midtown",3960,0,0,1,1,3302,2.4,2728,8082,3.4,3471,9916,2.4,14852
Brighton,"1525 Commonwealth Ave.,Unit 315,Boston,MA,02135,Brighton",3960,0,0,1,1,5975,2.4,6867,2755,2.4,3371,2760,2.4,2580
Chinatown,"660 Washington St.,Unit 20J,Boston,MA,02116,Chinatown",3965,0,0,1,1,3376,2.4,4495,6845,4.1,6890,9990,2.4,15909
Back Bay,"427 Marlborough St.,Unit 4,Boston,MA,02115,Back Bay",3975,0,0,2,1,1445,1.7,1286,693,0,837,7950,2.4,11775
West Roxbury,"45 Spring St.,Unit 16,Boston,MA,02132,West Roxbury",3980,0,0,3,2,16199,5.1,11176,13960,5.1,10816,21740,5.8,8313
North Cambridge,"130 Cambridgepark Dr.,Unit 501,Cambridge,MA,02140,North Cambridge",3984,0,0,2,2,13628,2.4,9948,15531,2.4,8454,20226,2.4,10330
Allston,"65 Brainerd Rd.,Unit 60-502,Boston,MA,02134,Allston",3986,0,0,2,1,4787,2.4,4285,1567,2.4,1599,4357,2.4,4194
Mid Cambridge,"1039 Massachusetts Ave.,Unit 502,Cambridge,MA,02138,Mid Cambridge",3990,0,0,2,1,4611,1.7,5584,6558,4.1,3139,11252,4.1,9323
Riverside,"1010 Massachusetts Ave.,Unit 61,Cambridge,MA,02138,Riverside",3990,0,0,2,1,4388,1.7,5655,6335,4.1,3211,11029,4.1,9394
Back Bay,"384 Commonwealth Ave.,Unit 23,Boston,MA,02215,Back Bay",3990,0,0,2,1,1585,1.7,1219,684,0,1290,7878,2.4,12797
Dorchester,"24 Oyster Bay Rd.,Unit 140166,Boston,MA,02125,Dorchester",3995,0,0,3,1,11059,4.1,5542,12428,4.1,11755,15818,2.4,20260
Jamaica Plain,"39 Goldsmith,Unit 2,Boston,MA,02130,Jamaica Plain",3995,0,0,3,1,5900,1.7,6235,7926,3.4,5875,15707,4.1,6892
Allston,"398 Cambridge St.,Unit 402,Boston,MA,02134,Allston",3995,0,0,2,2,6296,3.4,5291,1802,1.7,1501,4584,2.4,3738
West Roxbury,"48 Bellevue St.,Unit N,Boston,MA,02132,West Roxbury",3995,0,0,2,2,15460,5.1,10446,13221,5.1,10086,21001,5.8,7750
Kendall Square,"33 Rogers St.,Unit 615,Cambridge,MA,02142,Kendall Square",3999,0,0,1,1,6897,2.4,5138,7969,4.1,4183,13509,2.4,9350
North End,"64 North Margin St.,Unit 5R,Boston,MA,02113,North End",4000,0,0,2,1,5017,2.4,6364,6951,2.4,5079,11645,2.4,17783
North End,"64 North Margin St.,Unit 5R,Boston,MA,02113,North End",4000,0,0,2,1,5017,2.4,6364,6951,2.4,5079,11645,2.4,17783
Brighton,"22-24 Cresthill Rd.,Boston,MA,02135,Brighton",4000,0,0,3,2,9247,3.4,9360,4488,1.7,3928,2193,0,2811
Roxbury,"10 Mills St.,Boston,MA,02119,Roxbury",4000,0,0,3,1,3223,1.7,2280,6623,3.4,5192,10777,5.8,9483
West Roxbury,"1401 Centre St.,Unit 1401,Boston,MA,02132,West Roxbury",4000,0,0,3,3,14366,5.1,8158,12127,5.1,7798,19907,5.8,7331
East Boston,"219 Paris,Unit 6,Boston,MA,02128,East Boston",4000,0,0,2,2,7695,2.4,7683,9300,4.1,7167,13995,4.1,17843
Jamaica Plain,"32 Prince,Unit 1,Boston,MA,02130,Jamaica Plain",4000,0,0,2,2,12385,5.1,6031,7986,3.4,5671,15767,4.1,6688
Kendall Square,"33 Rogers St.,Unit 615,Cambridge,MA,02142,Kendall Square",4000,0,0,1,1,6897,2.4,5138,7969,4.1,4183,13509,2.4,9350
Kendall Square,"50 Rogers St.,Unit 306,Cambridge,MA,02142,Kendall Square",4000,0,0,1,1,6898,2.4,5139,7970,4.1,4184,13510,2.4,9351
Beacon Hill,"27 Bowdoin,Unit 4CD,Boston,MA,02114,Beacon Hill",4000,0,0,2,2,4375,2.4,4453,6291,2.4,3937,10986,2.4,14613
Back Bay,"271 Dartmouth St.,Unit 5G,Boston,MA,02116,Back Bay",4000,0,0,1,1,2050,1.7,2240,3875,2.4,1790,8570,2.4,7955
North Cambridge,"1 Cedar St.,Unit 4,Cambridge,MA,02140,North Cambridge",4000,0,0,2,2,8695,3.4,9134,8342,5.1,6863,11360,5.8,11111
Beacon Hill,"104 Myrtle St.,Unit 2,Boston,MA,02114,Beacon Hill",4000,0,0,2,2,4729,1.7,4362,5823,4.1,3846,10857,2.4,14522
