Area Name,Address,Rent,Violent CrimeRate,Overall CrimeRate,Bed,Bath,Northeastern University_transit,Northeastern University_driving,Boston University_transit_distance,Boston University_driving_distance,Boston College_transit_distance,Boston College_driving_distance,Northeastern University_transit_cost,Boston University_transit_cost,Boston College_transit_cost
Dorchester,"24 Oyster Bay Rd.,Unit 150308,Boston,MA,02125,Dorchester",2615,0.284,0.37,1.0,1.0,9641.0,5542,12974.0,11755,15818.0,20260,1.7,1.7,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 150204,Boston,MA,02125,Dorchester",2615,0.284,0.37,1.0,1.0,9641.0,5542,12974.0,11755,15818.0,20260,1.7,1.7,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 290306,Boston,MA,02125,Dorchester",2615,0.284,0.37,1.0,1.0,9641.0,5542,12974.0,11755,15818.0,20260,1.7,1.7,2.4
Mission Hill,"75 Saint Alphonsus St.,Unit 1705,Boston,MA,02120,Mission Hill",2624,0.0,0.0,1.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Dorchester,"401 Mount Vernon St.,Unit 401-823,Boston,MA,02125,Dorchester",2624,0.284,0.37,1.0,1.0,9578.0,6082,12986.0,12295,16220.0,20800,1.7,3.4,4.1
Dorchester,"401 Mount Vernon St.,Unit 375-616,Boston,MA,02125,Dorchester",2624,0.284,0.37,1.0,1.0,9578.0,6082,12986.0,12295,16220.0,20800,1.7,3.4,4.1
Fenway,"235 Park Dr.,Unit 22,Boston,MA,02215,Fenway",2625,0.2866,1.86,1.0,1.0,2700.0,1628,1271.0,1095,7391.0,6042,1.7,1.7,4.1
Dorchester,"401 Mount Vernon St.,Unit 375-719,Boston,MA,02125,Dorchester",2625,0.284,0.37,1.0,1.0,9578.0,6082,12986.0,12295,16220.0,20800,1.7,3.4,4.1
Kenmore,"583 Beacon St.,Unit 1,Boston,MA,02215,Kenmore",2625,0.0,0.0,1.0,1.0,3688.0,1501,354.0,354,7196.0,6518,1.7,0.0,2.4
East Boston,"26 Chelsea St.,Unit 2,Boston,MA,02128,East Boston",2625,0.0,0.0,1.0,1.0,6408.0,7986,8324.0,7470,13019.0,18146,2.4,2.4,2.4
Mission Hill,"75 Saint Alphonsus St.,Unit 2005,Boston,MA,02120,Mission Hill",2636,0.0,0.0,1.0,1.0,902.0,966,5314.0,2297,12405.0,6937,2.4,4.1,2.4
Dorchester,"24 Oyster Bay Rd.,Unit 100308,Boston,MA,02125,Dorchester",2645,0.284,0.37,1.0,1.0,9641.0,5542,12974.0,11755,15818.0,20260,1.7,1.7,2.4
East Boston,"144 Addison St.,Unit 223N,Boston,MA,02128,East Boston",2646,0.0,0.0,1.0,1.0,11426.0,10029,12740.0,9513,17435.0,22351,4.1,4.1,4.1
Jamaica Plain,"16 Lakeville Rd.,Unit 10,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,4478.0,3640,6504.0,4773,14284.0,6864,1.7,3.4,4.1
Brighton,"144 Lake Shore Rd.,Unit 1,Boston,MA,02135,Brighton",2650,0.13,0.25,2.0,1.0,9956.0,11349,5664.0,4727,710.0,2457,3.4,2.4,0.0
Brighton,"125 Chiswick Rd.,Unit 407,Boston,MA,02135,Brighton",2650,0.13,0.25,1.0,1.0,6645.0,6262,3425.0,3977,1743.0,1259,2.4,2.4,2.4
Dorchester,"46 Wainwright,Unit 1,Boston,MA,02124,Dorchester",2650,0.284,0.37,2.0,1.0,7396.0,7137,11891.0,17297,14949.0,12851,1.7,3.4,5.8
Brighton,"125 Chiswick Rd.,Unit 407,Boston,MA,02135,Brighton",2650,0.13,0.25,1.0,1.0,6645.0,6262,3425.0,3977,1743.0,1259,2.4,2.4,2.4
Back Bay,"1091 Boylston St.,Unit 49,Boston,MA,02215,Back Bay",2650,0.0,0.0,1.0,1.0,456.0,1585,3236.0,1005,7930.0,12028,0.0,2.4,2.4
Brighton,"1634 Commonwealth Ave.,Unit 4,Boston,MA,02135,Brighton",2650,0.13,0.25,2.0,1.0,5847.0,4934,2627.0,2667,2632.0,2935,2.4,2.4,2.4
Mission Hill,"660 Huntington Ave.,Unit 44,Boston,MA,02115,Mission Hill",2650,0.0,0.0,1.0,1.0,791.0,847,7599.0,2117,12294.0,7245,2.4,2.4,2.4
Jamaica Plain,"16 Lakeville Rd.,Unit 10,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,4478.0,3640,6504.0,4773,14284.0,6864,1.7,3.4,4.1
Harvard Square,"24 Concord Ave.,Unit 411,Cambridge,MA,02138,Harvard Square",2650,0.0,0.0,1.0,1.0,6618.0,7015,11768.0,4744,16463.0,8811,3.4,4.1,4.1
Brighton,"1412 Commonwealth Ave.,Unit 12,Boston,MA,02134,Brighton",2650,0.13,0.25,2.0,1.0,5096.0,4659,1876.0,1857,3423.0,3194,2.4,2.4,2.4
East Boston,"279 Webster,Unit 2,Boston,MA,02128,East Boston",2650,0.0,0.0,2.0,1.0,8241.0,9075,9555.0,8559,14250.0,19235,4.1,4.1,4.1
East Boston,"26 Chelsea St.,Unit 2,Boston,MA,02128,East Boston",2650,0.0,0.0,1.0,1.0,6408.0,7986,8324.0,7470,13019.0,18146,2.4,2.4,2.4
East Boston,"11 Walley St.,Unit 208,Boston,MA,02128,East Boston",2650,0.0,0.0,2.0,2.0,10386.0,12209,12622.0,11693,17317.0,24531,2.4,2.4,2.4
East Boston,"26 Chelsea St.,Unit 2,Boston,MA,02128,East Boston",2650,0.0,0.0,1.0,1.0,6408.0,7986,8324.0,7470,13019.0,18146,2.4,2.4,2.4
East Boston,"11 Walley St.,Unit 208,Boston,MA,02128,East Boston",2650,0.0,0.0,2.0,2.0,10386.0,12209,12622.0,11693,17317.0,24531,2.4,2.4,2.4
Mission Hill,"660 Huntington Ave.,Unit 44,Boston,MA,02115,Mission Hill",2650,0.0,0.0,1.0,1.0,791.0,847,7599.0,2117,12294.0,7245,2.4,2.4,2.4
Kenmore,"174 Bay State Rd.,Unit 2F,Boston,MA,02215,Kenmore",2650,0.0,0.0,1.0,1.0,3704.0,1962,434.0,925,6724.0,6311,1.7,0.0,2.4
Jamaica Plain,"98 Mortn St.,Unit 57,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,9480.0,5226,9883.0,7973,16690.0,8990,3.4,3.4,4.1
Jamaica Plain,"16 Lakeville Rd.,Unit 10,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,4478.0,3640,6504.0,4773,14284.0,6864,1.7,3.4,4.1
Roxbury,"6 Moreland,Unit 4,Boston,MA,02119,Roxbury",2650,0.38,0.07,2.0,1.0,2623.0,1495,5329.0,4338,11428.0,9174,1.7,1.7,4.1
Harvard Square,"24 Concord Ave.,Unit 411,Cambridge,MA,02138,Harvard Square",2650,0.0,0.0,1.0,1.0,6618.0,7015,11768.0,4744,16463.0,8811,3.4,4.1,4.1
Jamaica Plain,"49 Chestnut Ave.,Unit 3,Boston,MA,02119,Jamaica Plain",2650,0.03,0.28,2.0,1.0,3052.0,2424,6452.0,5018,10216.0,7428,1.7,3.4,5.8
Jamaica Plain,"101 Day St.,Unit 2,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,2973.0,2703,8915.0,3975,13610.0,6864,2.4,4.1,4.1
Jamaica Plain,"98 Morton St.,Unit 57,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,9480.0,5226,9883.0,7973,16690.0,8990,3.4,3.4,4.1
Allston,"1193 Commonwealth Ave.,Unit 14,Boston,MA,02134,Allston",2650,0.13,0.25,1.0,1.0,4414.0,5745,1194.0,1084,3984.0,3854,2.4,2.4,2.4
Jamaica Plain,"49 Chestnut Ave.,Unit 3,Boston,MA,02130,Jamaica Plain",2650,0.03,0.28,2.0,1.0,3052.0,2424,6452.0,5018,10216.0,7428,1.7,3.4,5.8
East Boston,"144 Addison St.,Unit 423N,Boston,MA,02128,East Boston",2666,0.0,0.0,1.0,1.0,11426.0,10029,12740.0,9513,17435.0,22351,4.1,4.1,4.1
East Boston,"144 Addison St.,Unit 419N,Boston,MA,02128,East Boston",2666,0.0,0.0,1.0,1.0,11426.0,10029,12740.0,9513,17435.0,22351,4.1,4.1,4.1
Kenmore,"636 Beacon St.,Unit 505,Boston,MA,02215,Kenmore",2675,0.0,0.0,1.0,1.0,3504.0,1346,199.0,199,7041.0,6363,1.7,0.0,2.4
East Boston,"144 Addison St.,Unit 609N,Boston,MA,02128,East Boston",2681,0.0,0.0,1.0,1.0,11426.0,10029,12740.0,9513,17435.0,22351,4.1,4.1,4.1
North Cambridge,"203 Concord Turnpike,Unit 2228,Cambridge,MA,02140,North Cambridge",2684,0.0,0.0,1.0,1.0,14103.0,10600,16006.0,9106,20701.0,10982,2.4,2.4,2.4
Dorchester,"401 Mount Vernon St.,Unit 401-323,Boston,MA,02125,Dorchester",2688,0.284,0.37,1.0,1.0,9578.0,6082,12986.0,12295,16220.0,20800,1.7,3.4,4.1
Dorchester,"401 Mount Vernon St.,Unit 375-314,Boston,MA,02125,Dorchester",2689,0.284,0.37,1.0,1.0,9578.0,6082,12986.0,12295,16220.0,20800,1.7,3.4,4.1
East Boston,"144 Addison St.,Unit 314N,Boston,MA,02128,East Boston",2689,0.0,0.0,1.0,1.0,11426.0,10029,12740.0,9513,17435.0,22351,4.1,4.1,4.1
Charlestown,"286 Bunker Hill St.,Unit Garden,Boston,MA,02129,Charlestown",2690,0.0,0.0,1.0,1.0,7411.0,8511,8964.0,7995,14031.0,18671,0.0,5.1,0.0
Allston,"66 Hano St.,Boston,MA,02134,Allston",2695,0.13,0.25,2.0,1.0,8800.0,5726,2035.0,1936,4869.0,3934,3.4,1.7,2.4
Jamaica Plain,"50 Burnett St.,Unit 1,Boston,MA,02130,Jamaica Plain",2695,0.03,0.28,2.0,1.0,5876.0,4532,8861.0,7225,13412.0,8242,3.4,3.4,5.8
Brookline Village,"40 Harvard Ave.,Unit 46-BL,Brookline,MA,02446,Brookline Village",2695,0.0,0.0,1.0,1.0,3519.0,3531,3424.0,2327,6214.0,4524,1.7,4.1,4.1
Dorchester,"24 Oyster Bay Rd.,Unit 360316,Boston,MA,02125,Dorchester",2695,0.284,0.37,1.0,1.0,9392.0,5542,12725.0,11755,15818.0,20260,1.7,1.7,2.4
Jamaica Plain,"50 Burnett St.,Unit 1,Boston,MA,02130,Jamaica Plain",2695,0.03,0.28,2.0,1.0,5876.0,4532,8861.0,7225,13412.0,8242,3.4,3.4,5.8
Allston,"15 Glenville Ave.,Unit 12A,Boston,MA,02134,Allston",2695,0.13,0.25,1.0,1.0,4535.0,6121,1315.0,1752,4105.0,3650,2.4,2.4,2.4
North End,"1 Hull Street Ct.,Unit FURNISHED?,Boston,MA,02113,North End",2700,0.0,0.0,1.0,1.0,5317.0,6772,8588.0,5278,11952.0,18191,2.4,4.1,2.4
Beacon Hill,"7 Anderson St.,Unit 10,Boston,MA,02114,Beacon Hill",2700,0.0,0.0,2.0,1.0,5105.0,4235,6674.0,3719,11351.0,14395,4.1,2.4,2.4
Hyde Park,"45 Milton Ave.,Unit 2,Boston,MA,02136,Hyde Park",2700,0.0,0.0,2.0,1.0,16822.0,11745,16864.0,15309,27279.0,13588,3.4,5.1,4.1
Beacon Hill,"59 West Cedar St.,Unit 3,Boston,MA,02114,Beacon Hill",2700,0.0,0.0,1.0,1.0,4695.0,3634,6598.0,3118,11293.0,13794,2.4,2.4,2.4
Beacon Hill,"99.5 Myrtle,Unit 1,Boston,MA,02114,Beacon Hill",2700,0.0,0.0,2.0,1.0,4514.0,3882,5947.0,3366,11132.0,14042,1.7,2.4,2.4
Dorchester,"58 River,Unit 2,Boston,MA,02124,Dorchester",2700,0.284,0.37,2.0,1.0,10894.0,11531,14294.0,17744,17352.0,13092,3.4,5.1,7.5
Dorchester,"107 Wrentham St.,Unit 2,Boston,MA,02124,Dorchester",2700,0.284,0.37,2.0,1.0,9399.0,9963,12799.0,16176,15857.0,14630,1.7,3.4,5.8
Hyde Park,"45 Milton Ave.,Unit 2,Boston,MA,02136,Hyde Park",2700,0.0,0.0,2.0,1.0,16822.0,11745,16864.0,15309,27279.0,13588,3.4,5.1,4.1
Allston,"1408 Commonwealth Ave.,Unit 20,Boston,MA,02134,Allston",2700,0.13,0.25,2.0,1.0,5051.0,4614,1831.0,1812,3378.0,3149,2.4,2.4,2.4
Dorchester,"21 Edison Green,Unit 3,Boston,MA,02125,Dorchester",2700,0.284,0.37,2.0,1.0,7346.0,3326,12025.0,11397,15416.0,19902,1.7,4.1,2.4
North End,"1 Hull Street Ct.,Unit F,Boston,MA,02113,North End",2700,0.0,0.0,1.0,1.0,5317.0,6772,6397.0,5278,11498.0,18191,2.4,4.1,2.4
Allston,"244 Brighton Ave.,Unit 302,Boston,MA,02134,Allston",2700,0.13,0.25,1.0,1.0,8907.0,5865,1667.0,1496,3963.0,3817,3.4,1.7,2.4
East Boston,"82 Gladstone,Unit 1,Boston,MA,02128,East Boston",2700,0.0,0.0,2.0,1.0,10187.0,12107,12103.0,11591,16798.0,24429,2.4,2.4,2.4
North End,"3 Jerusalem Pl.,Unit 2,Boston,MA,02113,North End",2700,0.0,0.0,2.0,1.0,4744.0,6998,5825.0,5504,11266.0,18417,2.4,4.1,2.4
East Boston,"383 Meridian St.,Unit 1,Boston,MA,02128,East Boston",2700,0.0,0.0,1.0,1.0,8113.0,8071,9427.0,7555,14122.0,18231,4.1,4.1,4.1
Mid Cambridge,"36 Highland Ave.,Unit 1,Cambridge,MA,02139,Mid Cambridge",2700,0.0,0.0,2.0,1.0,4701.0,6637,7300.0,4193,10317.0,10376,1.7,5.1,5.8
Brookline Village,"81 Toxteth St.,Unit 1,Brookline,MA,02446,Brookline Village",2700,0.0,0.0,1.0,1.0,2933.0,2608,2589.0,1917,6480.0,4848,2.4,1.7,4.1
Dorchester,"43 Buttonwood St.,Unit 3,Boston,MA,02125,Dorchester",2700,0.284,0.37,2.0,1.0,7688.0,3880,11815.0,11450,15206.0,19955,1.7,4.1,2.4
North End,"11 Henchman,Unit 3F,Boston,MA,02113,North End",2700,0.0,0.0,2.0,1.0,5420.0,6765,6500.0,5271,12055.0,18184,2.4,4.1,2.4
East Boston,"233 Chelsea,Unit 3,Boston,MA,02128,East Boston",2700,0.0,0.0,2.0,1.0,7131.0,7975,9367.0,7459,14062.0,18135,2.4,2.4,2.4
North End,"3 Jerusalem Pl.,Unit 2,Boston,MA,02113,North End",2700,0.0,0.0,2.0,1.0,4744.0,6998,5825.0,5504,11266.0,18417,2.4,4.1,2.4
Kenmore,"533 Newbury St.,Unit 1,Boston,MA,02215,Kenmore",2700,0.0,0.0,1.0,1.0,3635.0,1120,426.0,396,7204.0,6561,1.7,0.0,2.4
East Boston,"656 Saratoga St.,Unit 203,Boston,MA,02128,East Boston",2700,0.0,0.0,1.0,1.0,8500.0,9359,13262.0,8843,17957.0,21681,2.4,4.1,4.1
Dorchester,"21 Edison Green,Unit 3,Boston,MA,02125,Dorchester",2700,0.284,0.37,2.0,1.0,7346.0,3326,12025.0,11397,15416.0,19902,1.7,4.1,2.4
Hyde Park,"45 Milton Ave.,Unit 2,Boston,MA,02136,Hyde Park",2700,0.0,0.0,2.0,1.0,16822.0,11745,16864.0,15309,27279.0,13588,3.4,5.1,4.1
Hyde Park,"45 Milton Ave.,Unit 2,Boston,MA,02136,Hyde Park",2700,0.0,0.0,2.0,1.0,16822.0,11745,22584.0,15309,27279.0,13588,3.4,4.1,4.1
Charlestown,"24 Mystic Ave.,Unit 1,Boston,MA,02129,Charlestown",2700,0.0,0.0,1.0,1.0,11582.0,9029,11171.0,8513,15082.0,22254,3.4,5.1,0.0
Dorchester,"6 Bispham,Unit 1,Boston,MA,02122,Dorchester",2700,0.284,0.37,2.0,2.0,7810.0,7815,11210.0,14028,17979.0,22533,1.7,3.4,2.4
Kendall Square,"10 Rogers,Unit 229,Cambridge,MA,02142,Kendall Square",2700,0.0,0.0,1.0,1.0,6913.0,5159,8830.0,4203,13533.0,9370,2.4,2.4,2.4
Dorchester,"190 Milton Ave.,Unit 1,Boston,MA,02124,Dorchester",2700,0.284,0.37,2.0,1.0,9357.0,11116,12910.0,17329,16911.0,12331,3.4,5.8,7.5
Brookline Village,"81 Toxteth St.,Unit 1,Brookline,MA,02446,Brookline Village",2700,0.0,0.0,1.0,1.0,2933.0,2608,2589.0,1917,6480.0,4848,2.4,1.7,4.1
East Boston,"383 Meridian St.,Unit 1,Boston,MA,02128,East Boston",2700,0.0,0.0,1.0,1.0,7511.0,8071,9427.0,7555,14122.0,18231,4.1,4.1,4.1
